date,window_start,window_end,observations,n_assets,n_components,pc1_explained_variance_ratio,pc2_explained_variance_ratio,pc3_explained_variance_ratio,pc4_explained_variance_ratio,pc5_explained_variance_ratio,pc1_pc5_cumulative_explained_variance_ratio,reconstruction_rmse,reconstruction_mae
2024-06-28,2019-07-12,2024-06-28,260,29,5,0.4205334645844691,0.14163408117889476,0.0882342834945529,0.05976905005372737,0.0508908737204795,0.7610617530321236,0.26956979426563393,0.22115425025885221
2024-07-05,2019-07-19,2024-07-05,260,29,5,0.4208617513042798,0.14178679644178258,0.08796374845100825,0.059902273033203654,0.0509382440705855,0.7614528133008598,0.43524391592449024,0.3311238793616529
2024-07-12,2019-07-26,2024-07-12,260,29,5,0.4204887415092439,0.14164032713292285,0.08810901157147881,0.05979395762774455,0.051267266048783296,0.7612993038901733,0.4571241997973968,0.37960971136845106
2024-07-19,2019-08-02,2024-07-19,260,29,5,0.42027395460139094,0.1416788472562008,0.08764786032726982,0.060735946288057965,0.051541676741901035,0.7618782852148206,0.34390013149302223,0.26120498986658386
2024-07-26,2019-08-09,2024-07-26,260,29,5,0.41948079910792524,0.14124716305691015,0.08744420855407894,0.06119876823391177,0.05194363735029642,0.7613145763031225,0.3656579179716671,0.2835490065315668
2024-08-02,2019-08-16,2024-08-02,260,29,5,0.4183932968922357,0.1423061735975023,0.08796803155420879,0.0614102247151766,0.051842255236973694,0.7619199819960971,0.532466293506828,0.3982563836404064
2024-08-09,2019-08-23,2024-08-09,260,29,5,0.41854643317970724,0.14229410872526874,0.08799972567965286,0.06139941718497085,0.05173390136961162,0.7619735861392114,0.2705331782828848,0.22245841872329153
2024-08-16,2019-08-30,2024-08-16,260,29,5,0.4190229547574421,0.1423596649840596,0.08763974445643707,0.061048705335028604,0.05154581700262815,0.7616168865355956,0.639424951062297,0.43617538332122235
2024-08-23,2019-09-06,2024-08-23,260,29,5,0.4186825401042246,0.14248652929738279,0.08767148218188148,0.06105349798946887,0.05155906282258077,0.7614531123955386,0.3743463705473215,0.30035476430080643
2024-08-30,2019-09-13,2024-08-30,260,29,5,0.4183745991492915,0.1424497526200778,0.08762929593220206,0.061507921420783415,0.05153836946395198,0.7614999385863067,0.29483816239221305,0.2170966304029883
2024-09-06,2019-09-20,2024-09-06,260,29,5,0.4193139915151527,0.14242899663989034,0.08726611396283519,0.0617585002232995,0.051414427813783546,0.7621820301549614,0.3649012870431394,0.31593592787077507
2024-09-13,2019-09-27,2024-09-13,260,29,5,0.41956167208167805,0.14287005784822368,0.08635029237586539,0.06175584402892809,0.05185088394285593,0.7623887502775513,0.4871239154047044,0.3965695080238218
2024-09-20,2019-10-04,2024-09-20,260,29,5,0.41943476650586203,0.1429493233809803,0.0864046247420782,0.06196325617883059,0.051862752068386836,0.762614722876138,0.3126506803070644,0.22822163162627523
2024-09-27,2019-10-11,2024-09-27,260,29,5,0.41860474872834263,0.14226156472482543,0.08650384696947434,0.062344977762473046,0.051891135372348185,0.7616062735574636,0.8579044414417475,0.5402055199303265
2024-10-04,2019-10-18,2024-10-04,260,29,5,0.41795110277362935,0.14328374223046378,0.08619580367430672,0.06213674633138232,0.052081141840702116,0.7616485368504843,0.5784183833431892,0.3856206798643695
2024-10-11,2019-10-25,2024-10-11,260,29,5,0.4177936876797477,0.14329506353231,0.08627409948760613,0.06210326889897843,0.05185547407960234,0.7613215936782446,0.4828067398171455,0.36158615027334434
2024-10-18,2019-11-01,2024-10-18,260,29,5,0.4171953131100685,0.14331947407937753,0.08624897792997328,0.062097580000949164,0.051771644027250985,0.7606329891476195,0.5426767642513805,0.4148647873434751
2024-10-25,2019-11-08,2024-10-25,260,29,5,0.41716738855182783,0.14330244212174198,0.08624211157516791,0.06222451854210736,0.0519498450257178,0.7608863058165628,0.2902861917456595,0.22389226139744217
2024-11-01,2019-11-15,2024-11-01,260,29,5,0.41776798602358484,0.142601793230274,0.08564861601168772,0.06224930074488549,0.05218199139516307,0.7604496874055952,0.3829799369247407,0.2888472776799854
2024-11-08,2019-11-22,2024-11-08,260,29,5,0.4173343857945236,0.14211838844834557,0.08557579008988754,0.06206919540905725,0.05204915836604678,0.7591469181078607,0.732847736494634,0.6188689265837619
2024-11-15,2019-11-29,2024-11-15,260,29,5,0.41770520500146835,0.14216679490459808,0.08533983122380083,0.06206034761482802,0.05211257611283311,0.7593847548575284,0.4887951600773841,0.3511054611515258
2024-11-22,2019-12-06,2024-11-22,260,29,5,0.4175966288535997,0.14196743433933162,0.0851494470499095,0.061998909866696136,0.052486478082275925,0.7591988981918127,0.5470128341650324,0.3878164730031058
2024-11-29,2019-12-13,2024-11-29,260,29,5,0.41738439447175335,0.14227145695302337,0.08502312424399791,0.06207791463994278,0.05259038435587542,0.7593472746645927,0.41909623378272337,0.32071102277595354
2024-12-06,2019-12-20,2024-12-06,260,29,5,0.416660640125801,0.14239082919359633,0.08527203982082433,0.06223505284402051,0.05253144721277567,0.7590900091970179,0.4146705572997394,0.2985307597680694
2024-12-13,2019-12-27,2024-12-13,260,29,5,0.4162942063855375,0.1423258019400575,0.08522914611823464,0.06258460584203905,0.052585187958577057,0.7590189482444457,0.4828966416385374,0.34256118181732115
2024-12-20,2020-01-03,2024-12-20,260,29,5,0.4167956947480478,0.1421122154246488,0.08531084248393579,0.06244803853521439,0.05247178145596935,0.7591385726478161,0.3365227265580183,0.2749658368802895
2024-12-27,2020-01-10,2024-12-27,260,29,5,0.4168854656527467,0.1421437662764501,0.08521259977710482,0.06232556001240703,0.052527094088786294,0.759094485807495,0.203179575645204,0.16573490439218885
2025-01-03,2020-01-17,2025-01-03,260,29,5,0.41680295365404785,0.1420761277272567,0.08517764749471399,0.06230159619440143,0.052512478662126424,0.7588708037325463,0.43340385102290685,0.30862501581054763
2025-01-10,2020-01-24,2025-01-10,260,29,5,0.41664557240228584,0.14204635795757614,0.08506973494184183,0.06221491014056228,0.052639538691306366,0.7586161141335723,0.48608069280390603,0.4003399255016097
2025-01-17,2020-01-31,2025-01-17,260,29,5,0.41693292865070325,0.14099865059233518,0.08539678373867765,0.062101683965304286,0.05282096307729097,0.7582510100243113,0.5118455384422481,0.41742297766769454
2025-01-24,2020-02-07,2025-01-24,260,29,5,0.4168959762112225,0.14045839385265385,0.08559759428567724,0.06204547250661972,0.052810859873023995,0.7578082967291974,0.4773245114534617,0.3551146262606334
2025-01-31,2020-02-14,2025-01-31,260,29,5,0.4160590361148897,0.14052852556033663,0.084662729433502,0.06241964162307126,0.05283546395447654,0.7565053966862761,0.7043850114363711,0.5180081166841849
2025-02-07,2020-02-21,2025-02-07,260,29,5,0.4157782917066721,0.14045956213203853,0.08471114051785798,0.06237589967601798,0.052753758194871596,0.7560786522274582,0.572257453435909,0.3862417102856161
2025-02-14,2020-02-28,2025-02-14,260,29,5,0.41598325103498346,0.14042856289710637,0.08423169158410823,0.06235650293798756,0.052701946725259075,0.7557019551794447,0.4910240629404146,0.3742200018153716
2025-02-21,2020-03-06,2025-02-21,260,29,5,0.40822297594428664,0.13875480765537426,0.0867092118747812,0.06324103881525091,0.051777589981032976,0.748705624270726,0.7506390666068944,0.476481970857737
2025-02-28,2020-03-13,2025-02-28,260,29,5,0.4099498626343238,0.13447682307153674,0.08705292838201105,0.06482931944577587,0.051366265045022924,0.7476751985786705,0.45844738980496663,0.3444879727638907
2025-03-07,2020-03-20,2025-03-07,260,29,5,0.39553531415175974,0.14121303865192136,0.08409812190291886,0.06790645064705264,0.05232692478684008,0.7410798501404927,0.9714780698971585,0.7413744697576419
2025-03-14,2020-03-27,2025-03-14,260,29,5,0.36901633031984477,0.14281074813637912,0.08885317727625784,0.07284941737381641,0.0565565206577166,0.7300861937640148,0.5763004414380968,0.40203636568384954
2025-03-21,2020-04-03,2025-03-21,260,29,5,0.3556466425654083,0.1464034365797499,0.08992489735322884,0.07572707910462362,0.05697483320784368,0.7246768888108543,0.33525057703926175,0.25475535305389946
2025-03-28,2020-04-10,2025-03-28,260,29,5,0.3590323635542247,0.14792348733842126,0.09066161790076958,0.07665944899909957,0.052014369864702786,0.7262912876572178,0.3731490667766605,0.26431300158990806
2025-04-04,2020-04-17,2025-04-04,260,29,5,0.3570293381323532,0.15246170335517534,0.09072909985798991,0.07509546506944072,0.05308180410908453,0.7283974105240438,0.7909005617496982,0.5541161091494828
2025-04-11,2020-04-24,2025-04-11,260,29,5,0.3596797627105887,0.15023648293916164,0.09061057226142666,0.07522218110674585,0.054135480099896584,0.7298844791178194,0.8818812341214519,0.6704190479834152
2025-04-18,2020-05-01,2025-04-18,260,29,5,0.35946686399114597,0.15163105855679765,0.09339845285151259,0.07571129732247218,0.05424722227883308,0.7344548950007614,0.4452864565929676,0.3623964812639816
2025-04-25,2020-05-08,2025-04-25,260,29,5,0.3604340101377538,0.15176064812900436,0.09352373552052944,0.07591240147233595,0.05455274654317333,0.7361835418027968,0.39396344488309276,0.3019918036825068
2025-05-02,2020-05-15,2025-05-02,260,29,5,0.3587886101349355,0.1516833228170981,0.09495230926308824,0.07567356844367674,0.054067061551761504,0.7351648722105603,0.6565696819254558,0.46501411751369676
2025-05-09,2020-05-22,2025-05-09,260,29,5,0.35908994974847375,0.1516480530037338,0.09535208991550673,0.07561128642070455,0.053989299532787506,0.7356906786212063,0.4965416890341026,0.36233799630463576
2025-05-16,2020-05-29,2025-05-16,260,29,5,0.3590963513036186,0.15193186732816213,0.09627870876321826,0.07536108708468524,0.05416606078911967,0.7368340752688038,0.384513073592639,0.29147706709000337
2025-05-23,2020-06-05,2025-05-23,260,29,5,0.3581589266513381,0.15182313762301042,0.09607787500190194,0.0760121713745017,0.05455850598969682,0.7366306166404488,0.45653174900848803,0.36243355103509367
2025-05-30,2020-06-12,2025-05-30,260,29,5,0.3574388450480036,0.1503295574941107,0.09708789004047198,0.07733277997734941,0.05500130588113616,0.7371903784410719,0.18319630390620978,0.13623798023958703
2025-06-06,2020-06-19,2025-06-06,260,29,5,0.35590263565944485,0.1496979065518019,0.0975614084293432,0.07686552859685981,0.05533276046435311,0.7353602397018029,0.3641856329854731,0.2834165587595047
2025-06-13,2020-06-26,2025-06-13,260,29,5,0.35550873510078423,0.1490162883626998,0.09909409794204205,0.07696100486940191,0.05527740888831636,0.7358575351632444,0.5229356272770088,0.4119958690154689
2025-06-20,2020-07-03,2025-06-20,260,29,5,0.35463459858737323,0.14888589418594278,0.09922893001681542,0.07604785796732348,0.05592693055625652,0.7347242113137115,0.5405095955653823,0.38330940618000575
2025-06-27,2020-07-10,2025-06-27,260,29,5,0.3531437238761699,0.1493926201779777,0.09986036609097192,0.07599239422236678,0.0558484218181776,0.734237526185664,0.6490567036129499,0.5250543806385364
2025-07-04,2020-07-17,2025-07-04,260,29,5,0.35339706298431994,0.14951386799401378,0.09977437409832474,0.07605577750110111,0.05585692015990773,0.7345980027376674,0.38499599852374344,0.28938699668010753
2025-07-11,2020-07-24,2025-07-11,260,29,5,0.3540066434076577,0.1495851718344183,0.09956577833238368,0.07541759028952164,0.05547842083101344,0.7340536046949947,0.4129955583829463,0.32759481063949536
2025-07-18,2020-07-31,2025-07-18,260,29,5,0.35432465926656437,0.1496540423015767,0.0989712515930146,0.07529528476696105,0.055350228891288954,0.7335954668194056,0.5860616807928155,0.4196426319554363
2025-07-25,2020-08-07,2025-07-25,260,29,5,0.3555868834973937,0.14932621672274463,0.09941746745530752,0.07486941176133316,0.05565127044536096,0.7348512498821401,0.37435848824981127,0.2999019666024043
2025-08-01,2020-08-14,2025-08-01,260,29,5,0.3548087028655819,0.14939125644674775,0.09988074199545315,0.07503893877017832,0.0562173201361403,0.7353369602141014,0.5125665604369757,0.40108514399401735
2025-08-08,2020-08-21,2025-08-08,260,29,5,0.35494928462985964,0.14908009806553985,0.09985926991122865,0.07486705084729002,0.05651331291017024,0.7352690163640884,0.6848191543560764,0.47565580377357153
2025-08-15,2020-08-28,2025-08-15,260,29,5,0.3554252207801416,0.14869614212062193,0.09985949301124829,0.07453759948507775,0.056573169940267,0.7350916253373565,0.5788704351398589,0.3847369424294952
2025-08-22,2020-09-04,2025-08-22,260,29,5,0.35505485567642475,0.14853920575821877,0.10026168772137484,0.07470082084035258,0.05660536873975573,0.7351619387361267,0.34824100498879934,0.25498328322135666
2025-08-29,2020-09-11,2025-08-29,260,29,5,0.3542020013033164,0.14852278445606765,0.10065002911811664,0.07473819902944409,0.05674669114896336,0.7348597050559081,0.44691294340226145,0.36633192062773134
2025-09-05,2020-09-18,2025-09-05,260,29,5,0.3529526981551906,0.1489176300707206,0.10061192785725079,0.07487586086402669,0.05656581015627337,0.733923927103462,0.6377170259853441,0.41340607125120765
2025-09-12,2020-09-25,2025-09-12,260,29,5,0.3534203420995448,0.14877013650310159,0.1002813078032902,0.07491462746472605,0.056589779913942595,0.7339761937846052,0.43446101648016083,0.33493773871338656
2025-09-19,2020-10-02,2025-09-19,260,29,5,0.3533939902159117,0.14852035268082478,0.09918203216221959,0.07585148842465576,0.05628306345934826,0.7332309269429601,0.35087698707890896,0.2610909630128089
2025-09-26,2020-10-09,2025-09-26,260,29,5,0.3532499706121197,0.14884193507596696,0.09948109396151847,0.07582314044268701,0.055547980532114016,0.7329441206244063,0.5107791991009315,0.39675631207532536
2025-10-03,2020-10-16,2025-10-03,260,29,5,0.35062002613552035,0.1492228216180189,0.09959436688563467,0.07587054882420663,0.05648929665268202,0.7317970601160626,0.596137475946051,0.38855505541858953
2025-10-10,2020-10-23,2025-10-10,260,29,5,0.350945181532708,0.14947487645909363,0.09942745097401448,0.07565596151786771,0.05643705136838733,0.7319405218520711,0.5304705700915536,0.39563917851610053
2025-10-17,2020-10-30,2025-10-17,260,29,5,0.3515857762620042,0.1496094360223558,0.09928569728906825,0.07542122398259841,0.05646652656628932,0.732368660122316,0.5325996229561887,0.39537714237476895
2025-10-24,2020-11-06,2025-10-24,260,29,5,0.34694366528738546,0.15001709517711204,0.09965270440048664,0.07586509531982288,0.057739214747918745,0.7302177749327258,0.42917338660668136,0.324035361457798
2025-10-31,2020-11-13,2025-10-31,260,29,5,0.3402946187303891,0.1504517263414488,0.10096464110003878,0.07673988394428675,0.05839190770265594,0.7268427778188193,0.5291630551237463,0.3732237393520381
2025-11-07,2020-11-20,2025-11-07,260,29,5,0.341008099427796,0.15023233078537024,0.10161340110816403,0.07373952431481423,0.0589774069539875,0.725570762590132,0.3701727773167579,0.28433865928910446
2025-11-14,2020-11-27,2025-11-14,260,29,5,0.3411505342315893,0.15044389857862514,0.10147583847283412,0.07358854732154596,0.05886184300146731,0.7255206616060619,0.5738888276647921,0.39307527854556823
2025-11-21,2020-12-04,2025-11-21,260,29,5,0.34040061961135276,0.1505526182337873,0.10180608704283298,0.07396103251187712,0.05815160036570469,0.7248719577655548,0.6905460063906369,0.4469660957565257
2025-11-28,2020-12-11,2025-11-28,260,29,5,0.341960385641208,0.1504817906389162,0.10161072607653437,0.07382697219793277,0.05797199122977603,0.7258518657843673,0.5636639966814336,0.43711227633911576
2025-12-05,2020-12-18,2025-12-05,260,29,5,0.34161360900954324,0.15089908752451575,0.10130436661462856,0.07396487783651394,0.057851786041078435,0.7256337270262799,0.5166547493781214,0.3530982862183427
2025-12-12,2020-12-25,2025-12-12,260,29,5,0.34134943412403185,0.1510040986970836,0.10144913714221648,0.07368316776806019,0.05853689750995577,0.7260227352413477,0.43952698122455713,0.32354535129911555
2025-12-19,2021-01-01,2025-12-19,260,29,5,0.34150916900656386,0.15110840056666436,0.10123156305164573,0.07404990267486554,0.05832771487914013,0.7262267501788796,0.41375800881865243,0.29164934068432874
2025-12-26,2021-01-08,2025-12-26,260,29,5,0.34155350865224776,0.151059488831092,0.10119583485416558,0.07422716512115389,0.058021424658816566,0.7260574221174758,0.5670818507332671,0.3729077891611253
2026-01-02,2021-01-15,2026-01-02,260,29,5,0.34213754200866964,0.14934347758392413,0.10164012700328766,0.07427874652409587,0.05824231859613698,0.7256422117161142,0.636520472002765,0.4749607795194917
2026-01-09,2021-01-22,2026-01-09,260,29,5,0.3420069402113609,0.14933243603068425,0.10158447149265679,0.07401511047725985,0.05799781864653206,0.7249367768584939,0.6674317635855452,0.5132185078854508
2026-01-16,2021-01-29,2026-01-16,260,29,5,0.34158010636253383,0.14913922570734403,0.1017760830168836,0.07291531129364189,0.05847517691338378,0.7238859032937871,0.8086158756053229,0.6103666879309495
2026-01-23,2021-02-05,2026-01-23,260,29,5,0.33997832269270134,0.14901312935700523,0.1029739413939185,0.07359109228271382,0.05864213311028377,0.7241986188366227,0.5953003542533315,0.4661648737621683
2026-01-30,2021-02-12,2026-01-30,260,29,5,0.3374064869939135,0.14775920776513937,0.10303635073688133,0.07418817429759778,0.05811596237855138,0.7205061821720835,1.0662776879518696,0.7229181695385735
2026-02-06,2021-02-19,2026-02-06,260,29,5,0.33587533100173533,0.14731971862384316,0.1027863485518738,0.07642682041554548,0.05795737218703985,0.7203655907800376,0.8206223835146549,0.653461532146592
2026-02-13,2021-02-26,2026-02-13,260,29,5,0.3346444932660226,0.14737902953122656,0.10367135273109103,0.07636469293248402,0.058047616546291377,0.7201071850071157,0.739705256647657,0.5581520998351759
2026-02-20,2021-03-05,2026-02-20,260,29,5,0.3327310370853981,0.14740420874828494,0.10378148721670058,0.07731898237149043,0.05755072932395671,0.7187864447458306,0.6433649417049704,0.44151716896089843
2026-02-27,2021-03-12,2026-02-27,260,29,5,0.33293985550214494,0.14646668537444674,0.10549312637158934,0.07659197784587825,0.057473718217425876,0.7189653633114851,0.5077747599333486,0.3688565234412945
2026-03-06,2021-03-19,2026-03-06,260,29,5,0.33334046316116916,0.14602963261295845,0.10319133770069583,0.07538054611167934,0.060399095733194894,0.7183410753196977,0.999223134052635,0.7006707243169457
2026-03-13,2021-03-26,2026-03-13,260,29,5,0.3332694297149227,0.1466337000650319,0.10289500486845911,0.0753069329081749,0.05990235092533219,0.7180074184819207,0.5260373913367336,0.42640152473324794
2026-03-20,2021-04-02,2026-03-20,260,29,5,0.3343917241492138,0.1468088284199147,0.10226736479495824,0.07371393894145334,0.06010859433242556,0.7172904506379656,0.9539196851431988,0.6866792357572827
2026-03-27,2021-04-09,2026-03-27,260,29,5,0.3337475449463784,0.1466165188552383,0.10296481300166424,0.07393060682440235,0.059968778063154864,0.7172282616908381,0.48471980804739484,0.40736708293663615
2026-04-03,2021-04-16,2026-04-03,260,29,5,0.3348965457491884,0.14604218711139352,0.10181433548334984,0.07415988586492979,0.059750865701034425,0.716663819909896,0.6851169345435515,0.46065388007046576
2026-04-10,2021-04-23,2026-04-10,260,29,5,0.3344133110309734,0.1459077656719242,0.10222485510959238,0.07420892619167452,0.060362617939779824,0.7171174759439443,0.5368969562530639,0.39984190302606426
2026-04-17,2021-04-30,2026-04-17,260,29,5,0.33447231785138476,0.14570159982984712,0.10270353039121011,0.07509288819784392,0.05997536947945946,0.7179457057497453,0.5642494880728309,0.41930753555070127
2026-04-24,2021-05-07,2026-04-24,260,29,5,0.3341870088212133,0.14561859345837308,0.1021921041188891,0.07487102650671677,0.06095314214461642,0.7178218750498087,0.539618802125325,0.424745930534302
2026-05-01,2021-05-14,2026-05-01,260,29,5,0.33362670379607023,0.14633588663356134,0.10105197126253714,0.0751103711996615,0.06102634206364157,0.7171512749554717,0.6460526815840504,0.4262193512208196
